id,lat,long,id_2,lat_2,long_2,id_total,type
"4","45.2157732700","-119.2046090000","3","45.6572601200","-118.7926950000","43","3"
"4","45.2157732700","-119.2046090000","1","44.3334596900","-121.1333410000","41","2"
"4","45.2157732700","-119.2046090000","0","44.9447288600","-122.0107700000","40","2"
"5","43.2512624100","-118.1948920000","8","42.4901234600","-112.4263550000","58","2"
"5","43.2512624100","-118.1948920000","7","44.5711347500","-112.0762670000","57","2"
"5","43.2512624100","-118.1948920000","5","43.2512624100","-118.1948920000","55","3"
"6","45.6964643600","-116.5334950000","82","46.0301211400","-118.5919460000","682","2"
"6","45.6964643600","-116.5334950000","77","42.0997822800","-120.5822510000","677","2"
"6","45.6964643600","-116.5334950000","76","42.8287230400","-121.0918240000","676","2"
"6","45.6964643600","-116.5334950000","16","46.2628318100","-120.3687730000","616","2"
"6","45.6964643600","-116.5334950000","15","45.8918119500","-120.4587170000","615","2"
"6","45.6964643600","-116.5334950000","13","47.0554651700","-119.0617710000","613","2"
"6","45.6964643600","-116.5334950000","12","46.7519034600","-118.3084880000","612","3"
"6","45.6964643600","-116.5334950000","6","45.6964643600","-116.5334950000","66","3"
"6","45.6964643600","-116.5334950000","4","45.2157732700","-119.2046090000","64","2"
"6","45.6964643600","-116.5334950000","3","45.6572601200","-118.7926950000","63","2"
"6","45.6964643600","-116.5334950000","1","44.3334596900","-121.1333410000","61","2"
"6","45.6964643600","-116.5334950000","0","44.9447288600","-122.0107700000","60","2"
"7","44.5711347500","-112.0762670000","8","42.4901234600","-112.4263550000","78","3"
"7","44.5711347500","-112.0762670000","7","44.5711347500","-112.0762670000","77","3"
"7","44.5711347500","-112.0762670000","5","43.2512624100","-118.1948920000","75","2"
"8","42.4901234600","-112.4263550000","8","42.4901234600","-112.4263550000","88","3"
"8","42.4901234600","-112.4263550000","7","44.5711347500","-112.0762670000","87","3"
"8","42.4901234600","-112.4263550000","5","43.2512624100","-118.1948920000","85","2"
"9","46.1799145000","-112.9652400000","100","49.7935887700","-124.9183430000","9100","2"
"9","46.1799145000","-112.9652400000","98","50.1222464700","-125.0564740000","998","2"
"9","46.1799145000","-112.9652400000","97","50.4604304800","-124.1467120000","997","2"
"9","46.1799145000","-112.9652400000","96","50.9129302100","-122.3986340000","996","2"
"9","46.1799145000","-112.9652400000","95","50.7462197800","-121.4269500000","995","2"
"9","46.1799145000","-112.9652400000","94","48.6571158800","-123.5175320000","994","2"
"9","46.1799145000","-112.9652400000","93","49.4382733100","-124.2224790000","993","2"
"9","46.1799145000","-112.9652400000","92","49.8764835700","-123.4365590000","992","2"
"9","46.1799145000","-112.9652400000","89","49.6359785200","-117.9795440000","989","2"
"9","46.1799145000","-112.9652400000","88","48.9870156000","-119.3551630000","988","2"
"9","46.1799145000","-112.9652400000","86","48.7950688200","-124.0395790000","986","2"
"9","46.1799145000","-112.9652400000","85","48.4248857400","-117.7738870000","985","2"
"9","46.1799145000","-112.9652400000","84","47.7622123300","-117.8607200000","984","2"
"9","46.1799145000","-112.9652400000","83","47.3828889300","-116.5125230000","983","2"
"9","46.1799145000","-112.9652400000","81","47.3143365100","-120.6896500000","981","2"
"9","46.1799145000","-112.9652400000","57","44.7756118200","-123.8522020000","957","2"
"9","46.1799145000","-112.9652400000","56","45.1914965100","-123.7448030000","956","2"
"9","46.1799145000","-112.9652400000","41","46.2396430700","-122.0994960000","941","2"
"9","46.1799145000","-112.9652400000","40","47.2936767900","-123.1816370000","940","2"
"9","46.1799145000","-112.9652400000","39","47.0224387800","-123.5006580000","939","2"
"9","46.1799145000","-112.9652400000","38","46.7104448000","-123.8730830000","938","2"
"9","46.1799145000","-112.9652400000","35","47.0772485300","-123.9686490000","935","2"
"9","46.1799145000","-112.9652400000","34","47.3850263800","-124.0754580000","934","2"
"9","46.1799145000","-112.9652400000","32","47.9401508000","-123.7297350000","932","2"
"9","46.1799145000","-112.9652400000","31","47.8263151600","-122.9132100000","931","2"
"9","46.1799145000","-112.9652400000","30","46.8453611100","-122.7796990000","930","2"
"9","46.1799145000","-112.9652400000","29","47.1531389600","-122.2906270000","929","2"
"9","46.1799145000","-112.9652400000","28","47.4552952900","-122.1866290000","928","2"
"9","46.1799145000","-112.9652400000","27","47.6295622000","-122.2540880000","927","2"
"9","46.1799145000","-112.9652400000","26","47.1728142600","-121.6132350000","926","2"
"9","46.1799145000","-112.9652400000","25","47.5874008500","-121.4825350000","925","2"
"9","46.1799145000","-112.9652400000","24","47.8502065900","-121.9210130000","924","2"
"9","46.1799145000","-112.9652400000","23","48.6554883500","-122.5674870000","923","2"
"9","46.1799145000","-112.9652400000","22","48.3139814300","-122.0222000000","922","2"
"9","46.1799145000","-112.9652400000","21","48.5079236300","-122.3594910000","921","2"
"9","46.1799145000","-112.9652400000","20","48.7974315600","-121.9870660000","920","2"
"9","46.1799145000","-112.9652400000","19","48.9196994700","-122.6644580000","919","2"
"9","46.1799145000","-112.9652400000","18","49.1979643700","-122.1332250000","918","2"
"9","46.1799145000","-112.9652400000","14","46.9711424700","-119.8572150000","914","2"
"9","46.1799145000","-112.9652400000","11","48.0701482900","-119.0224200000","911","2"
"9","46.1799145000","-112.9652400000","10","48.1263634200","-116.1751240000","910","3"
"9","46.1799145000","-112.9652400000","9","46.1799145000","-112.9652400000","99","3"
"10","48.1263634200","-116.1751240000","100","49.7935887700","-124.9183430000","10100","2"
"10","48.1263634200","-116.1751240000","98","50.1222464700","-125.0564740000","1098","2"
"10","48.1263634200","-116.1751240000","97","50.4604304800","-124.1467120000","1097","2"
"10","48.1263634200","-116.1751240000","96","50.9129302100","-122.3986340000","1096","2"
"10","48.1263634200","-116.1751240000","95","50.7462197800","-121.4269500000","1095","2"
"10","48.1263634200","-116.1751240000","94","48.6571158800","-123.5175320000","1094","2"
"10","48.1263634200","-116.1751240000","93","49.4382733100","-124.2224790000","1093","2"
"10","48.1263634200","-116.1751240000","92","49.8764835700","-123.4365590000","1092","2"
"10","48.1263634200","-116.1751240000","89","49.6359785200","-117.9795440000","1089","2"
"10","48.1263634200","-116.1751240000","88","48.9870156000","-119.3551630000","1088","2"
"10","48.1263634200","-116.1751240000","86","48.7950688200","-124.0395790000","1086","2"
"10","48.1263634200","-116.1751240000","85","48.4248857400","-117.7738870000","1085","2"
"10","48.1263634200","-116.1751240000","84","47.7622123300","-117.8607200000","1084","2"
"10","48.1263634200","-116.1751240000","83","47.3828889300","-116.5125230000","1083","2"
"10","48.1263634200","-116.1751240000","81","47.3143365100","-120.6896500000","1081","2"
"10","48.1263634200","-116.1751240000","57","44.7756118200","-123.8522020000","1057","2"
"10","48.1263634200","-116.1751240000","56","45.1914965100","-123.7448030000","1056","2"
"10","48.1263634200","-116.1751240000","41","46.2396430700","-122.0994960000","1041","2"
"10","48.1263634200","-116.1751240000","40","47.2936767900","-123.1816370000","1040","2"
"10","48.1263634200","-116.1751240000","39","47.0224387800","-123.5006580000","1039","2"
"10","48.1263634200","-116.1751240000","38","46.7104448000","-123.8730830000","1038","2"
"10","48.1263634200","-116.1751240000","35","47.0772485300","-123.9686490000","1035","2"
"10","48.1263634200","-116.1751240000","34","47.3850263800","-124.0754580000","1034","2"
"10","48.1263634200","-116.1751240000","32","47.9401508000","-123.7297350000","1032","2"
"10","48.1263634200","-116.1751240000","31","47.8263151600","-122.9132100000","1031","2"
"10","48.1263634200","-116.1751240000","30","46.8453611100","-122.7796990000","1030","2"
"10","48.1263634200","-116.1751240000","29","47.1531389600","-122.2906270000","1029","2"
"10","48.1263634200","-116.1751240000","28","47.4552952900","-122.1866290000","1028","2"
"10","48.1263634200","-116.1751240000","27","47.6295622000","-122.2540880000","1027","2"
"10","48.1263634200","-116.1751240000","26","47.1728142600","-121.6132350000","1026","2"
"10","48.1263634200","-116.1751240000","25","47.5874008500","-121.4825350000","1025","2"
"10","48.1263634200","-116.1751240000","24","47.8502065900","-121.9210130000","1024","2"
"10","48.1263634200","-116.1751240000","23","48.6554883500","-122.5674870000","1023","2"
"10","48.1263634200","-116.1751240000","22","48.3139814300","-122.0222000000","1022","2"
"10","48.1263634200","-116.1751240000","21","48.5079236300","-122.3594910000","1021","2"
"10","48.1263634200","-116.1751240000","20","48.7974315600","-121.9870660000","1020","2"
"10","48.1263634200","-116.1751240000","19","48.9196994700","-122.6644580000","1019","2"
"10","48.1263634200","-116.1751240000","18","49.1979643700","-122.1332250000","1018","2"
"10","48.1263634200","-116.1751240000","14","46.9711424700","-119.8572150000","1014","2"
"10","48.1263634200","-116.1751240000","11","48.0701482900","-119.0224200000","1011","2"
"10","48.1263634200","-116.1751240000","10","48.1263634200","-116.1751240000","1010","3"
"10","48.1263634200","-116.1751240000","9","46.1799145000","-112.9652400000","109","3"
"11","48.0701482900","-119.0224200000","100","49.7935887700","-124.9183430000","11100","2"
"11","48.0701482900","-119.0224200000","98","50.1222464700","-125.0564740000","1198","2"
"11","48.0701482900","-119.0224200000","97","50.4604304800","-124.1467120000","1197","2"
"11","48.0701482900","-119.0224200000","96","50.9129302100","-122.3986340000","1196","2"
"11","48.0701482900","-119.0224200000","95","50.7462197800","-121.4269500000","1195","2"
"11","48.0701482900","-119.0224200000","94","48.6571158800","-123.5175320000","1194","2"
"11","48.0701482900","-119.0224200000","93","49.4382733100","-124.2224790000","1193","2"
"11","48.0701482900","-119.0224200000","92","49.8764835700","-123.4365590000","1192","2"
"11","48.0701482900","-119.0224200000","89","49.6359785200","-117.9795440000","1189","3"
"11","48.0701482900","-119.0224200000","88","48.9870156000","-119.3551630000","1188","3"
"11","48.0701482900","-119.0224200000","86","48.7950688200","-124.0395790000","1186","2"
"11","48.0701482900","-119.0224200000","85","48.4248857400","-117.7738870000","1185","3"
"11","48.0701482900","-119.0224200000","84","47.7622123300","-117.8607200000","1184","3"
"11","48.0701482900","-119.0224200000","83","47.3828889300","-116.5125230000","1183","3"
"11","48.0701482900","-119.0224200000","81","47.3143365100","-120.6896500000","1181","3"
"11","48.0701482900","-119.0224200000","57","44.7756118200","-123.8522020000","1157","2"
"11","48.0701482900","-119.0224200000","56","45.1914965100","-123.7448030000","1156","2"
"11","48.0701482900","-119.0224200000","41","46.2396430700","-122.0994960000","1141","2"
"11","48.0701482900","-119.0224200000","40","47.2936767900","-123.1816370000","1140","2"
"11","48.0701482900","-119.0224200000","39","47.0224387800","-123.5006580000","1139","3"
"11","48.0701482900","-119.0224200000","38","46.7104448000","-123.8730830000","1138","2"
"11","48.0701482900","-119.0224200000","35","47.0772485300","-123.9686490000","1135","2"
"11","48.0701482900","-119.0224200000","34","47.3850263800","-124.0754580000","1134","2"
"11","48.0701482900","-119.0224200000","32","47.9401508000","-123.7297350000","1132","2"
"11","48.0701482900","-119.0224200000","31","47.8263151600","-122.9132100000","1131","2"
"11","48.0701482900","-119.0224200000","30","46.8453611100","-122.7796990000","1130","2"
"11","48.0701482900","-119.0224200000","29","47.1531389600","-122.2906270000","1129","2"
"11","48.0701482900","-119.0224200000","28","47.4552952900","-122.1866290000","1128","2"
"11","48.0701482900","-119.0224200000","27","47.6295622000","-122.2540880000","1127","2"
"11","48.0701482900","-119.0224200000","26","47.1728142600","-121.6132350000","1126","2"
"11","48.0701482900","-119.0224200000","25","47.5874008500","-121.4825350000","1125","2"
"11","48.0701482900","-119.0224200000","24","47.8502065900","-121.9210130000","1124","2"
"11","48.0701482900","-119.0224200000","23","48.6554883500","-122.5674870000","1123","2"
"11","48.0701482900","-119.0224200000","22","48.3139814300","-122.0222000000","1122","2"
"11","48.0701482900","-119.0224200000","21","48.5079236300","-122.3594910000","1121","2"
"11","48.0701482900","-119.0224200000","20","48.7974315600","-121.9870660000","1120","2"
"11","48.0701482900","-119.0224200000","19","48.9196994700","-122.6644580000","1119","2"
"11","48.0701482900","-119.0224200000","18","49.1979643700","-122.1332250000","1118","2"
"11","48.0701482900","-119.0224200000","14","46.9711424700","-119.8572150000","1114","3"
"11","48.0701482900","-119.0224200000","11","48.0701482900","-119.0224200000","1111","3"
"11","48.0701482900","-119.0224200000","10","48.1263634200","-116.1751240000","1110","2"
"11","48.0701482900","-119.0224200000","9","46.1799145000","-112.9652400000","119","2"
"12","46.7519034600","-118.3084880000","82","46.0301211400","-118.5919460000","1282","2"
"12","46.7519034600","-118.3084880000","77","42.0997822800","-120.5822510000","1277","2"
"12","46.7519034600","-118.3084880000","76","42.8287230400","-121.0918240000","1276","2"
"12","46.7519034600","-118.3084880000","16","46.2628318100","-120.3687730000","1216","2"
"12","46.7519034600","-118.3084880000","15","45.8918119500","-120.4587170000","1215","2"
"12","46.7519034600","-118.3084880000","13","47.0554651700","-119.0617710000","1213","2"
"12","46.7519034600","-118.3084880000","12","46.7519034600","-118.3084880000","1212","3"
"12","46.7519034600","-118.3084880000","6","45.6964643600","-116.5334950000","126","3"
"12","46.7519034600","-118.3084880000","4","45.2157732700","-119.2046090000","124","2"
"12","46.7519034600","-118.3084880000","3","45.6572601200","-118.7926950000","123","2"
"12","46.7519034600","-118.3084880000","1","44.3334596900","-121.1333410000","121","2"
"12","46.7519034600","-118.3084880000","0","44.9447288600","-122.0107700000","120","2"
"13","47.0554651700","-119.0617710000","82","46.0301211400","-118.5919460000","1382","2"
"13","47.0554651700","-119.0617710000","77","42.0997822800","-120.5822510000","1377","2"
"13","47.0554651700","-119.0617710000","76","42.8287230400","-121.0918240000","1376","2"
"13","47.0554651700","-119.0617710000","16","46.2628318100","-120.3687730000","1316","3"
"13","47.0554651700","-119.0617710000","15","45.8918119500","-120.4587170000","1315","2"
"13","47.0554651700","-119.0617710000","13","47.0554651700","-119.0617710000","1313","3"
"13","47.0554651700","-119.0617710000","12","46.7519034600","-118.3084880000","1312","2"
"13","47.0554651700","-119.0617710000","6","45.6964643600","-116.5334950000","136","2"
"13","47.0554651700","-119.0617710000","4","45.2157732700","-119.2046090000","134","2"
"13","47.0554651700","-119.0617710000","3","45.6572601200","-118.7926950000","133","2"
"13","47.0554651700","-119.0617710000","1","44.3334596900","-121.1333410000","131","2"
"13","47.0554651700","-119.0617710000","0","44.9447288600","-122.0107700000","130","2"
"14","46.9711424700","-119.8572150000","100","49.7935887700","-124.9183430000","14100","2"
"14","46.9711424700","-119.8572150000","98","50.1222464700","-125.0564740000","1498","2"
"14","46.9711424700","-119.8572150000","97","50.4604304800","-124.1467120000","1497","2"
"14","46.9711424700","-119.8572150000","96","50.9129302100","-122.3986340000","1496","2"
"14","46.9711424700","-119.8572150000","95","50.7462197800","-121.4269500000","1495","2"
"14","46.9711424700","-119.8572150000","94","48.6571158800","-123.5175320000","1494","2"
"14","46.9711424700","-119.8572150000","93","49.4382733100","-124.2224790000","1493","2"
"14","46.9711424700","-119.8572150000","92","49.8764835700","-123.4365590000","1492","2"
"14","46.9711424700","-119.8572150000","89","49.6359785200","-117.9795440000","1489","3"
"14","46.9711424700","-119.8572150000","88","48.9870156000","-119.3551630000","1488","3"
"14","46.9711424700","-119.8572150000","86","48.7950688200","-124.0395790000","1486","2"
"14","46.9711424700","-119.8572150000","85","48.4248857400","-117.7738870000","1485","3"
"14","46.9711424700","-119.8572150000","84","47.7622123300","-117.8607200000","1484","3"
"14","46.9711424700","-119.8572150000","83","47.3828889300","-116.5125230000","1483","3"
"14","46.9711424700","-119.8572150000","81","47.3143365100","-120.6896500000","1481","3"
"14","46.9711424700","-119.8572150000","57","44.7756118200","-123.8522020000","1457","2"
"14","46.9711424700","-119.8572150000","56","45.1914965100","-123.7448030000","1456","2"
"14","46.9711424700","-119.8572150000","41","46.2396430700","-122.0994960000","1441","2"
"14","46.9711424700","-119.8572150000","40","47.2936767900","-123.1816370000","1440","2"
"14","46.9711424700","-119.8572150000","39","47.0224387800","-123.5006580000","1439","3"
"14","46.9711424700","-119.8572150000","38","46.7104448000","-123.8730830000","1438","2"
"14","46.9711424700","-119.8572150000","35","47.0772485300","-123.9686490000","1435","2"
"14","46.9711424700","-119.8572150000","34","47.3850263800","-124.0754580000","1434","2"
"14","46.9711424700","-119.8572150000","32","47.9401508000","-123.7297350000","1432","2"
"14","46.9711424700","-119.8572150000","31","47.8263151600","-122.9132100000","1431","2"
"14","46.9711424700","-119.8572150000","30","46.8453611100","-122.7796990000","1430","2"
"14","46.9711424700","-119.8572150000","29","47.1531389600","-122.2906270000","1429","2"
"14","46.9711424700","-119.8572150000","28","47.4552952900","-122.1866290000","1428","2"
"14","46.9711424700","-119.8572150000","27","47.6295622000","-122.2540880000","1427","2"
"14","46.9711424700","-119.8572150000","26","47.1728142600","-121.6132350000","1426","2"
"14","46.9711424700","-119.8572150000","25","47.5874008500","-121.4825350000","1425","2"
"14","46.9711424700","-119.8572150000","24","47.8502065900","-121.9210130000","1424","2"
"14","46.9711424700","-119.8572150000","23","48.6554883500","-122.5674870000","1423","2"
"14","46.9711424700","-119.8572150000","22","48.3139814300","-122.0222000000","1422","2"
"14","46.9711424700","-119.8572150000","21","48.5079236300","-122.3594910000","1421","2"
"14","46.9711424700","-119.8572150000","20","48.7974315600","-121.9870660000","1420","2"
"14","46.9711424700","-119.8572150000","19","48.9196994700","-122.6644580000","1419","2"
"14","46.9711424700","-119.8572150000","18","49.1979643700","-122.1332250000","1418","2"
"14","46.9711424700","-119.8572150000","14","46.9711424700","-119.8572150000","1414","3"
"14","46.9711424700","-119.8572150000","11","48.0701482900","-119.0224200000","1411","3"
"14","46.9711424700","-119.8572150000","10","48.1263634200","-116.1751240000","1410","2"
"14","46.9711424700","-119.8572150000","9","46.1799145000","-112.9652400000","149","2"
"15","45.8918119500","-120.4587170000","82","46.0301211400","-118.5919460000","1582","2"
"15","45.8918119500","-120.4587170000","77","42.0997822800","-120.5822510000","1577","2"
"15","45.8918119500","-120.4587170000","76","42.8287230400","-121.0918240000","1576","2"
"15","45.8918119500","-120.4587170000","16","46.2628318100","-120.3687730000","1516","2"
"15","45.8918119500","-120.4587170000","15","45.8918119500","-120.4587170000","1515","3"
"15","45.8918119500","-120.4587170000","13","47.0554651700","-119.0617710000","1513","2"
"15","45.8918119500","-120.4587170000","12","46.7519034600","-118.3084880000","1512","2"
"15","45.8918119500","-120.4587170000","6","45.6964643600","-116.5334950000","156","2"
"15","45.8918119500","-120.4587170000","4","45.2157732700","-119.2046090000","154","2"
"15","45.8918119500","-120.4587170000","3","45.6572601200","-118.7926950000","153","2"
"15","45.8918119500","-120.4587170000","1","44.3334596900","-121.1333410000","151","2"
"15","45.8918119500","-120.4587170000","0","44.9447288600","-122.0107700000","150","3"
"16","46.2628318100","-120.3687730000","82","46.0301211400","-118.5919460000","1682","2"
"16","46.2628318100","-120.3687730000","77","42.0997822800","-120.5822510000","1677","2"
"16","46.2628318100","-120.3687730000","76","42.8287230400","-121.0918240000","1676","2"
"16","46.2628318100","-120.3687730000","16","46.2628318100","-120.3687730000","1616","3"
"16","46.2628318100","-120.3687730000","15","45.8918119500","-120.4587170000","1615","2"
"16","46.2628318100","-120.3687730000","13","47.0554651700","-119.0617710000","1613","3"
"16","46.2628318100","-120.3687730000","12","46.7519034600","-118.3084880000","1612","2"
"16","46.2628318100","-120.3687730000","6","45.6964643600","-116.5334950000","166","2"
"16","46.2628318100","-120.3687730000","4","45.2157732700","-119.2046090000","164","2"
"16","46.2628318100","-120.3687730000","3","45.6572601200","-118.7926950000","163","2"
"16","46.2628318100","-120.3687730000","1","44.3334596900","-121.1333410000","161","2"
"16","46.2628318100","-120.3687730000","0","44.9447288600","-122.0107700000","160","2"
"17","49.5324444000","-120.3877450000","90","43.1523438000","-123.3653400000","1790","2"
"17","49.5324444000","-120.3877450000","75","42.1112076900","-122.8102050000","1775","2"
"17","49.5324444000","-120.3877450000","74","41.9832431700","-124.0624290000","1774","2"
"17","49.5324444000","-120.3877450000","73","42.1706197900","-123.9436050000","1773","2"
"17","49.5324444000","-120.3877450000","70","42.5453730300","-123.5962730000","1770","2"
"17","49.5324444000","-120.3877450000","69","42.8538589200","-123.7790790000","1769","2"
"17","49.5324444000","-120.3877450000","67","42.5956448000","-124.3252140000","1767","2"
"17","49.5324444000","-120.3877450000","37","46.4729358700","-123.3418500000","1737","2"
"17","49.5324444000","-120.3877450000","36","46.5867715100","-122.8626160000","1736","2"
"17","49.5324444000","-120.3877450000","17","49.5324444000","-120.3877450000","1717","3"
"18","49.1979643700","-122.1332250000","100","49.7935887700","-124.9183430000","18100","2"
"18","49.1979643700","-122.1332250000","98","50.1222464700","-125.0564740000","1898","2"
"18","49.1979643700","-122.1332250000","97","50.4604304800","-124.1467120000","1897","2"
"18","49.1979643700","-122.1332250000","96","50.9129302100","-122.3986340000","1896","2"
"18","49.1979643700","-122.1332250000","95","50.7462197800","-121.4269500000","1895","2"
"18","49.1979643700","-122.1332250000","94","48.6571158800","-123.5175320000","1894","2"
"18","49.1979643700","-122.1332250000","93","49.4382733100","-124.2224790000","1893","2"
"18","49.1979643700","-122.1332250000","92","49.8764835700","-123.4365590000","1892","2"
"18","49.1979643700","-122.1332250000","89","49.6359785200","-117.9795440000","1889","2"
"18","49.1979643700","-122.1332250000","88","48.9870156000","-119.3551630000","1888","2"
"18","49.1979643700","-122.1332250000","86","48.7950688200","-124.0395790000","1886","2"
"18","49.1979643700","-122.1332250000","85","48.4248857400","-117.7738870000","1885","2"
"18","49.1979643700","-122.1332250000","84","47.7622123300","-117.8607200000","1884","2"
"18","49.1979643700","-122.1332250000","83","47.3828889300","-116.5125230000","1883","2"
"18","49.1979643700","-122.1332250000","81","47.3143365100","-120.6896500000","1881","2"
"18","49.1979643700","-122.1332250000","57","44.7756118200","-123.8522020000","1857","2"
"18","49.1979643700","-122.1332250000","56","45.1914965100","-123.7448030000","1856","2"
"18","49.1979643700","-122.1332250000","41","46.2396430700","-122.0994960000","1841","2"
"18","49.1979643700","-122.1332250000","40","47.2936767900","-123.1816370000","1840","2"
"18","49.1979643700","-122.1332250000","39","47.0224387800","-123.5006580000","1839","2"
"18","49.1979643700","-122.1332250000","38","46.7104448000","-123.8730830000","1838","2"
"18","49.1979643700","-122.1332250000","35","47.0772485300","-123.9686490000","1835","2"
"18","49.1979643700","-122.1332250000","34","47.3850263800","-124.0754580000","1834","2"
"18","49.1979643700","-122.1332250000","32","47.9401508000","-123.7297350000","1832","2"
"18","49.1979643700","-122.1332250000","31","47.8263151600","-122.9132100000","1831","2"
"18","49.1979643700","-122.1332250000","30","46.8453611100","-122.7796990000","1830","2"
"18","49.1979643700","-122.1332250000","29","47.1531389600","-122.2906270000","1829","2"
"18","49.1979643700","-122.1332250000","28","47.4552952900","-122.1866290000","1828","2"
"18","49.1979643700","-122.1332250000","27","47.6295622000","-122.2540880000","1827","2"
"18","49.1979643700","-122.1332250000","26","47.1728142600","-121.6132350000","1826","2"
"18","49.1979643700","-122.1332250000","25","47.5874008500","-121.4825350000","1825","2"
"18","49.1979643700","-122.1332250000","24","47.8502065900","-121.9210130000","1824","2"
"18","49.1979643700","-122.1332250000","23","48.6554883500","-122.5674870000","1823","2"
"18","49.1979643700","-122.1332250000","22","48.3139814300","-122.0222000000","1822","2"
"18","49.1979643700","-122.1332250000","21","48.5079236300","-122.3594910000","1821","2"
"18","49.1979643700","-122.1332250000","20","48.7974315600","-121.9870660000","1820","2"
"18","49.1979643700","-122.1332250000","19","48.9196994700","-122.6644580000","1819","2"
"18","49.1979643700","-122.1332250000","18","49.1979643700","-122.1332250000","1818","3"
"18","49.1979643700","-122.1332250000","14","46.9711424700","-119.8572150000","1814","2"
"18","49.1979643700","-122.1332250000","11","48.0701482900","-119.0224200000","1811","2"
"18","49.1979643700","-122.1332250000","10","48.1263634200","-116.1751240000","1810","2"
"18","49.1979643700","-122.1332250000","9","46.1799145000","-112.9652400000","189","2"
"19","48.9196994700","-122.6644580000","100","49.7935887700","-124.9183430000","19100","2"
"19","48.9196994700","-122.6644580000","98","50.1222464700","-125.0564740000","1998","2"
"19","48.9196994700","-122.6644580000","97","50.4604304800","-124.1467120000","1997","2"
"19","48.9196994700","-122.6644580000","96","50.9129302100","-122.3986340000","1996","2"
"19","48.9196994700","-122.6644580000","95","50.7462197800","-121.4269500000","1995","2"
"19","48.9196994700","-122.6644580000","94","48.6571158800","-123.5175320000","1994","2"
"19","48.9196994700","-122.6644580000","93","49.4382733100","-124.2224790000","1993","2"
"19","48.9196994700","-122.6644580000","92","49.8764835700","-123.4365590000","1992","2"
"19","48.9196994700","-122.6644580000","89","49.6359785200","-117.9795440000","1989","2"
"19","48.9196994700","-122.6644580000","88","48.9870156000","-119.3551630000","1988","2"
"19","48.9196994700","-122.6644580000","86","48.7950688200","-124.0395790000","1986","2"
"19","48.9196994700","-122.6644580000","85","48.4248857400","-117.7738870000","1985","2"
"19","48.9196994700","-122.6644580000","84","47.7622123300","-117.8607200000","1984","2"
"19","48.9196994700","-122.6644580000","83","47.3828889300","-116.5125230000","1983","2"
"19","48.9196994700","-122.6644580000","81","47.3143365100","-120.6896500000","1981","2"
"19","48.9196994700","-122.6644580000","57","44.7756118200","-123.8522020000","1957","2"
"19","48.9196994700","-122.6644580000","56","45.1914965100","-123.7448030000","1956","2"
"19","48.9196994700","-122.6644580000","41","46.2396430700","-122.0994960000","1941","2"
"19","48.9196994700","-122.6644580000","40","47.2936767900","-123.1816370000","1940","2"
"19","48.9196994700","-122.6644580000","39","47.0224387800","-123.5006580000","1939","2"
"19","48.9196994700","-122.6644580000","38","46.7104448000","-123.8730830000","1938","2"
"19","48.9196994700","-122.6644580000","35","47.0772485300","-123.9686490000","1935","2"
"19","48.9196994700","-122.6644580000","34","47.3850263800","-124.0754580000","1934","2"
"19","48.9196994700","-122.6644580000","32","47.9401508000","-123.7297350000","1932","2"
"19","48.9196994700","-122.6644580000","31","47.8263151600","-122.9132100000","1931","2"
"19","48.9196994700","-122.6644580000","30","46.8453611100","-122.7796990000","1930","2"
"19","48.9196994700","-122.6644580000","29","47.1531389600","-122.2906270000","1929","2"
"19","48.9196994700","-122.6644580000","28","47.4552952900","-122.1866290000","1928","2"
"19","48.9196994700","-122.6644580000","27","47.6295622000","-122.2540880000","1927","2"
"19","48.9196994700","-122.6644580000","26","47.1728142600","-121.6132350000","1926","2"
"19","48.9196994700","-122.6644580000","25","47.5874008500","-121.4825350000","1925","2"
"19","48.9196994700","-122.6644580000","24","47.8502065900","-121.9210130000","1924","2"
"19","48.9196994700","-122.6644580000","23","48.6554883500","-122.5674870000","1923","2"
"19","48.9196994700","-122.6644580000","22","48.3139814300","-122.0222000000","1922","2"
"19","48.9196994700","-122.6644580000","21","48.5079236300","-122.3594910000","1921","2"
"19","48.9196994700","-122.6644580000","20","48.7974315600","-121.9870660000","1920","2"
"19","48.9196994700","-122.6644580000","19","48.9196994700","-122.6644580000","1919","3"
"19","48.9196994700","-122.6644580000","18","49.1979643700","-122.1332250000","1918","2"
"19","48.9196994700","-122.6644580000","14","46.9711424700","-119.8572150000","1914","2"
"19","48.9196994700","-122.6644580000","11","48.0701482900","-119.0224200000","1911","2"
"19","48.9196994700","-122.6644580000","10","48.1263634200","-116.1751240000","1910","2"
"19","48.9196994700","-122.6644580000","9","46.1799145000","-112.9652400000","199","2"
"20","48.7974315600","-121.9870660000","100","49.7935887700","-124.9183430000","20100","2"
"20","48.7974315600","-121.9870660000","98","50.1222464700","-125.0564740000","2098","2"
"20","48.7974315600","-121.9870660000","97","50.4604304800","-124.1467120000","2097","2"
"20","48.7974315600","-121.9870660000","96","50.9129302100","-122.3986340000","2096","2"
"20","48.7974315600","-121.9870660000","95","50.7462197800","-121.4269500000","2095","2"
"20","48.7974315600","-121.9870660000","94","48.6571158800","-123.5175320000","2094","2"
"20","48.7974315600","-121.9870660000","93","49.4382733100","-124.2224790000","2093","2"
"20","48.7974315600","-121.9870660000","92","49.8764835700","-123.4365590000","2092","2"
"20","48.7974315600","-121.9870660000","89","49.6359785200","-117.9795440000","2089","2"
