RES_FIPS,RES_ST,RES_CO,WORK_FIPS,WORK_ST,WORK_CO,FLOW,MOE,RES,RES_LAT,RES_LON,WORK_LAT,WORK_LON,FLOW_NUM,ID,RES_WORK,WORK_RES,OPP_FLOW,NET_FLOW
53011,Washington,Clark County,53071,Washington,Walla Walla County,20,25,0,45.7793,-122.4826,46.2297,-118.4786,20,1501,5301153071,5307153011,10,-10
53011,Washington,Clark County,53073,Washington,Whatcom County,32,25,0,45.7793,-122.4826,48.8256,-121.7206,32,1502,5301153073,5307353011,13,-19
53011,Washington,Clark County,53075,Washington,Whitman County,23,26,0,45.7793,-122.4826,46.9013,-117.523,23,1503,5301153075,5307553011,0,-23
53011,Washington,Clark County,53077,Washington,Yakima County,51,38,0,45.7793,-122.4826,46.4568,-120.7387,51,1504,5301153077,5307753011,87,36
53013,Washington,Columbia County,53005,Washington,Benton County,4,7,0,46.2971,-117.9067,46.2396,-119.5112,4,1505,5301353005,5300553013,0,-4
53013,Washington,Columbia County,53021,Washington,Franklin County,19,24,0,46.2971,-117.9067,46.535,-118.8986,19,1506,5301353021,5302153013,10,-9
53013,Washington,Columbia County,53023,Washington,Garfield County,4,6,0,46.2971,-117.9067,46.4327,-117.5449,4,1507,5301353023,5302353013,15,11
53013,Washington,Columbia County,53071,Washington,Walla Walla County,284,72,0,46.2971,-117.9067,46.2297,-118.4786,284,1508,5301353071,5307153013,251,-33
53013,Washington,Columbia County,53075,Washington,Whitman County,21,23,0,46.2971,-117.9067,46.9013,-117.523,21,1509,5301353075,5307553013,6,-15
53015,Washington,Cowlitz County,53007,Washington,Chelan County,37,42,0,46.1935,-122.6809,47.8692,-120.6189,37,1510,5301553007,5300753015,0,-37
53015,Washington,Cowlitz County,53011,Washington,Clark County,3269,421,0,46.1935,-122.6809,45.7793,-122.4826,3269,1511,5301553011,5301153015,3600,331
53015,Washington,Cowlitz County,53017,Washington,Douglas County,28,39,0,46.1935,-122.6809,47.7363,-119.6915,28,1512,5301553017,5301753015,0,-28
53015,Washington,Cowlitz County,53025,Washington,Grant County,32,38,0,46.1935,-122.6809,47.2056,-119.4516,32,1513,5301553025,5302553015,0,-32
53015,Washington,Cowlitz County,53027,Washington,Grays Harbor County,9,14,0,46.1935,-122.6809,47.1498,-123.7732,9,1514,5301553027,5302753015,51,42
53015,Washington,Cowlitz County,53033,Washington,King County,233,104,0,46.1935,-122.6809,47.49,-121.8065,233,1515,5301553033,5303353015,41,-192
53015,Washington,Cowlitz County,53041,Washington,Lewis County,647,169,0,46.1935,-122.6809,46.5775,-122.3919,647,1516,5301553041,5304153015,942,295
53015,Washington,Cowlitz County,53047,Washington,Okanogan County,8,13,0,46.1935,-122.6809,48.5488,-119.7408,8,1517,5301553047,5304753015,0,-8
53015,Washington,Cowlitz County,53049,Washington,Pacific County,39,42,0,46.1935,-122.6809,46.5553,-123.7047,39,1518,5301553049,5304953015,36,-3
53015,Washington,Cowlitz County,53053,Washington,Pierce County,43,42,0,46.1935,-122.6809,47.0267,-122.1116,43,1519,5301553053,5305353015,20,-23
53015,Washington,Cowlitz County,53057,Washington,Skagit County,15,24,0,46.1935,-122.6809,48.4795,-121.7327,15,1520,5301553057,5305753015,0,-15
53015,Washington,Cowlitz County,53061,Washington,Snohomish County,22,36,0,46.1935,-122.6809,48.0476,-121.6979,22,1521,5301553061,5306153015,38,16
53015,Washington,Cowlitz County,53067,Washington,Thurston County,200,101,0,46.1935,-122.6809,46.9268,-122.8328,200,1522,5301553067,5306753015,128,-72
53015,Washington,Cowlitz County,53069,Washington,Wahkiakum County,199,107,0,46.1935,-122.6809,46.2923,-123.4246,199,1523,5301553069,5306953015,201,2
53015,Washington,Cowlitz County,53071,Washington,Walla Walla County,25,39,0,46.1935,-122.6809,46.2297,-118.4786,25,1524,5301553071,5307153015,0,-25
53015,Washington,Cowlitz County,53077,Washington,Yakima County,31,48,0,46.1935,-122.6809,46.4568,-120.7387,31,1525,5301553077,5307753015,17,-14
53017,Washington,Douglas County,53007,Washington,Chelan County,8377,608,0,47.7363,-119.6915,47.8692,-120.6189,8377,1526,5301753007,5300753017,3310,-5067
53017,Washington,Douglas County,53025,Washington,Grant County,584,166,0,47.7363,-119.6915,47.2056,-119.4516,584,1527,5301753025,5302553017,253,-331
53017,Washington,Douglas County,53029,Washington,Island County,4,6,0,47.7363,-119.6915,48.1638,-122.5494,4,1528,5301753029,5302953017,0,-4
53017,Washington,Douglas County,53033,Washington,King County,155,82,0,47.7363,-119.6915,47.49,-121.8065,155,1529,5301753033,5303353017,0,-155
53017,Washington,Douglas County,53035,Washington,Kitsap County,15,23,0,47.7363,-119.6915,47.6134,-122.6734,15,1530,5301753035,5303553017,0,-15
53017,Washington,Douglas County,53037,Washington,Kittitas County,72,64,0,47.7363,-119.6915,47.1245,-120.6796,72,1531,5301753037,5303753017,11,-61
53017,Washington,Douglas County,53047,Washington,Okanogan County,813,194,0,47.7363,-119.6915,48.5488,-119.7408,813,1532,5301753047,5304753017,362,-451
53017,Washington,Douglas County,53053,Washington,Pierce County,8,8,0,47.7363,-119.6915,47.0267,-122.1116,8,1533,5301753053,5305353017,9,1
53017,Washington,Douglas County,53061,Washington,Snohomish County,20,32,0,47.7363,-119.6915,48.0476,-121.6979,20,1534,5301753061,5306153017,7,-13
53017,Washington,Douglas County,53063,Washington,Spokane County,4,5,0,47.7363,-119.6915,47.6207,-117.404,4,1535,5301753063,5306353017,0,-4
53017,Washington,Douglas County,53073,Washington,Whatcom County,4,6,0,47.7363,-119.6915,48.8256,-121.7206,4,1536,5301753073,5307353017,0,-4
53017,Washington,Douglas County,53075,Washington,Whitman County,10,16,0,47.7363,-119.6915,46.9013,-117.523,10,1537,5301753075,5307553017,0,-10
53017,Washington,Douglas County,53077,Washington,Yakima County,28,31,0,47.7363,-119.6915,46.4568,-120.7387,28,1538,5301753077,5307753017,0,-28
53019,Washington,Ferry County,53025,Washington,Grant County,6,7,0,48.4704,-118.5165,47.2056,-119.4516,6,1539,5301953025,5302553019,0,-6
53019,Washington,Ferry County,53043,Washington,Lincoln County,1,2,0,48.4704,-118.5165,47.5763,-118.4187,1,1540,5301953043,5304353019,0,-1
53019,Washington,Ferry County,53047,Washington,Okanogan County,156,51,0,48.4704,-118.5165,48.5488,-119.7408,156,1541,5301953047,5304753019,94,-62
53019,Washington,Ferry County,53063,Washington,Spokane County,18,16,0,48.4704,-118.5165,47.6207,-117.404,18,1542,5301953063,5306353019,14,-4
53019,Washington,Ferry County,53065,Washington,Stevens County,323,94,0,48.4704,-118.5165,48.3989,-117.8551,323,1543,5301953065,5306553019,167,-156
53021,Washington,Franklin County,53001,Washington,Adams County,579,218,0,46.535,-118.8986,46.9837,-118.5604,579,1544,5302153001,5300153021,402,-177
53021,Washington,Franklin County,53005,Washington,Benton County,13189,874,0,46.535,-118.8986,46.2396,-119.5112,13189,1545,5302153005,5300553021,10384,-2805
53021,Washington,Franklin County,53011,Washington,Clark County,21,24,0,46.535,-118.8986,45.7793,-122.4826,21,1546,5302153011,5301153021,22,1
53021,Washington,Franklin County,53013,Washington,Columbia County,10,18,0,46.535,-118.8986,46.2971,-117.9067,10,1547,5302153013,5301353021,19,9
53021,Washington,Franklin County,53025,Washington,Grant County,261,149,0,46.535,-118.8986,47.2056,-119.4516,261,1548,5302153025,5302553021,148,-113
53021,Washington,Franklin County,53033,Washington,King County,28,41,0,46.535,-118.8986,47.49,-121.8065,28,1549,5302153033,5303353021,21,-7
53021,Washington,Franklin County,53039,Washington,Klickitat County,28,44,0,46.535,-118.8986,45.8735,-120.7888,28,1550,5302153039,5303953021,11,-17
53021,Washington,Franklin County,53053,Washington,Pierce County,20,32,0,46.535,-118.8986,47.0267,-122.1116,20,1551,5302153053,5305353021,11,-9
53021,Washington,Franklin County,53063,Washington,Spokane County,18,27,0,46.535,-118.8986,47.6207,-117.404,18,1552,5302153063,5306353021,5,-13
53021,Washington,Franklin County,53067,Washington,Thurston County,2,4,0,46.535,-118.8986,46.9268,-122.8328,2,1553,5302153067,5306753021,27,25
53021,Washington,Franklin County,53071,Washington,Walla Walla County,2145,499,0,46.535,-118.8986,46.2297,-118.4786,2145,1554,5302153071,5307153021,519,-1626
53021,Washington,Franklin County,53077,Washington,Yakima County,285,141,0,46.535,-118.8986,46.4568,-120.7387,285,1555,5302153077,5307753021,256,-29
53023,Washington,Garfield County,53003,Washington,Asotin County,93,35,0,46.4327,-117.5449,46.1918,-117.2027,93,1556,5302353003,5300353023,3,-90
53023,Washington,Garfield County,53005,Washington,Benton County,3,7,0,46.4327,-117.5449,46.2396,-119.5112,3,1557,5302353005,5300553023,43,40
53023,Washington,Garfield County,53013,Washington,Columbia County,15,14,0,46.4327,-117.5449,46.2971,-117.9067,15,1558,5302353013,5301353023,4,-11
53023,Washington,Garfield County,53063,Washington,Spokane County,4,6,0,46.4327,-117.5449,47.6207,-117.404,4,1559,5302353063,5306353023,6,2
53023,Washington,Garfield County,53075,Washington,Whitman County,26,36,0,46.4327,-117.5449,46.9013,-117.523,26,1560,5302353075,5307553023,39,13
53025,Washington,Grant County,53001,Washington,Adams County,789,243,0,47.2056,-119.4516,46.9837,-118.5604,789,1561,5302553001,5300153025,998,209
53025,Washington,Grant County,53005,Washington,Benton County,91,75,0,47.2056,-119.4516,46.2396,-119.5112,91,1562,5302553005,5300553025,164,73
53025,Washington,Grant County,53007,Washington,Chelan County,199,119,0,47.2056,-119.4516,47.8692,-120.6189,199,1563,5302553007,5300753025,315,116
53025,Washington,Grant County,53017,Washington,Douglas County,253,196,0,47.2056,-119.4516,47.7363,-119.6915,253,1564,5302553017,5301753025,584,331
53025,Washington,Grant County,53021,Washington,Franklin County,148,70,0,47.2056,-119.4516,46.535,-118.8986,148,1565,5302553021,5302153025,261,113
53025,Washington,Grant County,53027,Washington,Grays Harbor County,3,4,0,47.2056,-119.4516,47.1498,-123.7732,3,1566,5302553027,5302753025,0,-3
53025,Washington,Grant County,53031,Washington,Jefferson County,2,8,0,47.2056,-119.4516,47.749,-123.5939,2,1567,5302553031,5303153025,0,-2
53025,Washington,Grant County,53033,Washington,King County,168,57,0,47.2056,-119.4516,47.49,-121.8065,168,1568,5302553033,5303353025,159,-9
53025,Washington,Grant County,53037,Washington,Kittitas County,89,87,0,47.2056,-119.4516,47.1245,-120.6796,89,1569,5302553037,5303753025,298,209
53025,Washington,Grant County,53043,Washington,Lincoln County,39,35,0,47.2056,-119.4516,47.5763,-118.4187,39,1570,5302553043,5304353025,252,213
53025,Washington,Grant County,53047,Washington,Okanogan County,224,88,0,47.2056,-119.4516,48.5488,-119.7408,224,1571,5302553047,5304753025,243,19
53025,Washington,Grant County,53053,Washington,Pierce County,6,10,0,47.2056,-119.4516,47.0267,-122.1116,6,1572,5302553053,5305353025,19,13
53025,Washington,Grant County,53061,Washington,Snohomish County,51,60,0,47.2056,-119.4516,48.0476,-121.6979,51,1573,5302553061,5306153025,35,-16
53025,Washington,Grant County,53063,Washington,Spokane County,132,95,0,47.2056,-119.4516,47.6207,-117.404,132,1574,5302553063,5306353025,347,215
53025,Washington,Grant County,53067,Washington,Thurston County,46,76,0,47.2056,-119.4516,46.9268,-122.8328,46,1575,5302553067,5306753025,34,-12
53025,Washington,Grant County,53077,Washington,Yakima County,97,80,0,47.2056,-119.4516,46.4568,-120.7387,97,1576,5302553077,5307753025,316,219
53027,Washington,Grays Harbor County,53009,Washington,Clallam County,2,4,0,47.1498,-123.7732,48.0491,-123.9274,2,1577,5302753009,5300953027,43,41
53027,Washington,Grays Harbor County,53011,Washington,Clark County,6,9,0,47.1498,-123.7732,45.7793,-122.4826,6,1578,5302753011,5301153027,47,41
53027,Washington,Grays Harbor County,53015,Washington,Cowlitz County,51,47,0,47.1498,-123.7732,46.1935,-122.6809,51,1579,5302753015,5301553027,9,-42
53027,Washington,Grays Harbor County,53031,Washington,Jefferson County,19,22,0,47.1498,-123.7732,47.749,-123.5939,19,1580,5302753031,5303153027,21,2
53027,Washington,Grays Harbor County,53033,Washington,King County,354,170,0,47.1498,-123.7732,47.49,-121.8065,354,1581,5302753033,5303353027,77,-277
53027,Washington,Grays Harbor County,53035,Washington,Kitsap County,15,12,0,47.1498,-123.7732,47.6134,-122.6734,15,1582,5302753035,5303553027,0,-15
53027,Washington,Grays Harbor County,53041,Washington,Lewis County,390,146,0,47.1498,-123.7732,46.5775,-122.3919,390,1583,5302753041,5304153027,191,-199
53027,Washington,Grays Harbor County,53045,Washington,Mason County,279,82,0,47.1498,-123.7732,47.348,-123.1921,279,1584,5302753045,5304553027,400,121
53027,Washington,Grays Harbor County,53049,Washington,Pacific County,528,212,0,47.1498,-123.7732,46.5553,-123.7047,528,1585,5302753049,5304953027,514,-14
53027,Washington,Grays Harbor County,53053,Washington,Pierce County,355,143,0,47.1498,-123.7732,47.0267,-122.1116,355,1586,5302753053,5305353027,135,-220
53027,Washington,Grays Harbor County,53057,Washington,Skagit County,18,21,0,47.1498,-123.7732,48.4795,-121.7327,18,1587,5302753057,5305753027,29,11
53027,Washington,Grays Harbor County,53061,Washington,Snohomish County,28,46,0,47.1498,-123.7732,48.0476,-121.6979,28,1588,5302753061,5306153027,0,-28
53027,Washington,Grays Harbor County,53067,Washington,Thurston County,2136,343,0,47.1498,-123.7732,46.9268,-122.8328,2136,1589,5302753067,5306753027,1004,-1132
53027,Washington,Grays Harbor County,53075,Washington,Whitman County,17,19,0,47.1498,-123.7732,46.9013,-117.523,17,1590,5302753075,5307553027,0,-17
53029,Washington,Island County,53005,Washington,Benton County,14,22,0,48.1638,-122.5494,46.2396,-119.5112,14,1591,5302953005,5300553029,19,5
53029,Washington,Island County,53009,Washington,Clallam County,5,8,0,48.1638,-122.5494,48.0491,-123.9274,5,1592,5302953009,5300953029,15,10
53029,Washington,Island County,53031,Washington,Jefferson County,37,26,0,48.1638,-122.5494,47.749,-123.5939,37,1593,5302953031,5303153029,0,-37
53029,Washington,Island County,53033,Washington,King County,2112,273,0,48.1638,-122.5494,47.49,-121.8065,2112,1594,5302953033,5303353029,95,-2017
53029,Washington,Island County,53035,Washington,Kitsap County,73,51,0,48.1638,-122.5494,47.6134,-122.6734,73,1595,5302953035,5303553029,56,-17
53029,Washington,Island County,53053,Washington,Pierce County,41,30,0,48.1638,-122.5494,47.0267,-122.1116,41,1596,5302953053,5305353029,61,20
53029,Washington,Island County,53055,Washington,San Juan County,17,18,0,48.1638,-122.5494,48.5786,-122.9535,17,1597,5302953055,5305553029,6,-11
53029,Washington,Island County,53057,Washington,Skagit County,3313,346,0,48.1638,-122.5494,48.4795,-121.7327,3313,1598,5302953057,5305753029,1183,-2130
53029,Washington,Island County,53061,Washington,Snohomish County,5039,368,0,48.1638,-122.5494,48.0476,-121.6979,5039,1599,5302953061,5306153029,635,-4404
53029,Washington,Island County,53063,Washington,Spokane County,8,13,0,48.1638,-122.5494,47.6207,-117.404,8,1600,5302953063,5306353029,0,-8
53029,Washington,Island County,53067,Washington,Thurston County,9,14,0,48.1638,-122.5494,46.9268,-122.8328,9,1601,5302953067,5306753029,61,52
53029,Washington,Island County,53073,Washington,Whatcom County,205,95,0,48.1638,-122.5494,48.8256,-121.7206,205,1602,5302953073,5307353029,187,-18
53031,Washington,Jefferson County,53009,Washington,Clallam County,412,153,0,47.749,-123.5939,48.0491,-123.9274,412,1603,5303153009,5300953031,647,235
53031,Washington,Jefferson County,53015,Washington,Cowlitz County,12,19,0,47.749,-123.5939,46.1935,-122.6809,12,1604,5303153015,5301553031,0,-12
53031,Washington,Jefferson County,53027,Washington,Grays Harbor County,21,14,0,47.749,-123.5939,47.1498,-123.7732,21,1605,5303153027,5302753031,19,-2
53031,Washington,Jefferson County,53033,Washington,King County,361,146,0,47.749,-123.5939,47.49,-121.8065,361,1606,5303153033,5303353031,53,-308
53031,Washington,Jefferson County,53035,Washington,Kitsap County,648,189,0,47.749,-123.5939,47.6134,-122.6734,648,1607,5303153035,5303553031,404,-244
53031,Washington,Jefferson County,53045,Washington,Mason County,25,37,0,47.749,-123.5939,47.348,-123.1921,25,1608,5303153045,5304553031,14,-11
53031,Washington,Jefferson County,53053,Washington,Pierce County,26,34,0,47.749,-123.5939,47.0267,-122.1116,26,1609,5303153053,5305353031,40,14
53031,Washington,Jefferson County,53057,Washington,Skagit County,20,33,0,47.749,-123.5939,48.4795,-121.7327,20,1610,5303153057,5305753031,2,-18
53031,Washington,Jefferson County,53061,Washington,Snohomish County,105,79,0,47.749,-123.5939,48.0476,-121.6979,105,1611,5303153061,5306153031,32,-73
53031,Washington,Jefferson County,53067,Washington,Thurston County,37,42,0,47.749,-123.5939,46.9268,-122.8328,37,1612,5303153067,5306753031,0,-37
53033,Washington,King County,53001,Washington,Adams County,12,21,0,47.49,-121.8065,46.9837,-118.5604,12,1613,5303353001,5300153033,0,-12
53033,Washington,King County,53005,Washington,Benton County,158,92,0,47.49,-121.8065,46.2396,-119.5112,158,1614,5303353005,5300553033,158,0
53033,Washington,King County,53007,Washington,Chelan County,115,58,0,47.49,-121.8065,47.8692,-120.6189,115,1615,5303353007,5300753033,202,87
53033,Washington,King County,53009,Washington,Clallam County,76,53,0,47.49,-121.8065,48.0491,-123.9274,76,1616,5303353009,5300953033,355,279
53033,Washington,King County,53011,Washington,Clark County,92,71,0,47.49,-121.8065,45.7793,-122.4826,92,1617,5303353011,5301153033,584,492
53033,Washington,King County,53015,Washington,Cowlitz County,41,47,0,47.49,-121.8065,46.1935,-122.6809,41,1618,5303353015,5301553033,233,192
53033,Washington,King County,53019,Washington,Ferry County,22,26,0,47.49,-121.8065,48.4704,-118.5165,22,1619,5303353019,5301953033,0,-22
53033,Washington,King County,53021,Washington,Franklin County,21,32,0,47.49,-121.8065,46.535,-118.8986,21,1620,5303353021,5302153033,28,7
53033,Washington,King County,53025,Washington,Grant County,159,85,0,47.49,-121.8065,47.2056,-119.4516,159,1621,5303353025,5302553033,168,9
53033,Washington,King County,53027,Washington,Grays Harbor County,77,62,0,47.49,-121.8065,47.1498,-123.7732,77,1622,5303353027,5302753033,354,277
53033,Washington,King County,53029,Washington,Island County,95,57,0,47.49,-121.8065,48.1638,-122.5494,95,1623,5303353029,5302953033,2112,2017
53033,Washington,King County,53031,Washington,Jefferson County,53,53,0,47.49,-121.8065,47.749,-123.5939,53,1624,5303353031,5303153033,361,308
53033,Washington,King County,53035,Washington,Kitsap County,1507,242,0,47.49,-121.8065,47.6134,-122.6734,1507,1625,5303353035,5303553033,12018,10511
53033,Washington,King County,53037,Washington,Kittitas County,387,137,0,47.49,-121.8065,47.1245,-120.6796,387,1626,5303353037,5303753033,898,511
53033,Washington,King County,53039,Washington,Klickitat County,13,21,0,47.49,-121.8065,45.8735,-120.7888,13,1627,5303353039,5303953033,0,-13
53033,Washington,King County,53041,Washington,Lewis County,73,76,0,47.49,-121.8065,46.5775,-122.3919,73,1628,5303353041,5304153033,383,310
53033,Washington,King County,53045,Washington,Mason County,78,53,0,47.49,-121.8065,47.348,-123.1921,78,1629,5303353045,5304553033,965,887
53033,Washington,King County,53047,Washington,Okanogan County,27,36,0,47.49,-121.8065,48.5488,-119.7408,27,1630,5303353047,5304753033,100,73
53033,Washington,King County,53053,Washington,Pierce County,28706,1201,0,47.49,-121.8065,47.0267,-122.1116,28706,1631,5303353053,5305353033,90535,61829
53033,Washington,King County,53055,Washington,San Juan County,45,35,0,47.49,-121.8065,48.5786,-122.9535,45,1632,5303353055,5305553033,144,99
53033,Washington,King County,53057,Washington,Skagit County,351,97,0,47.49,-121.8065,48.4795,-121.7327,351,1633,5303353057,5305753033,1366,1015
53033,Washington,King County,53061,Washington,Snohomish County,38768,1228,0,47.49,-121.8065,48.0476,-121.6979,38768,1634,5303353061,5306153033,119853,81085
53033,Washington,King County,53063,Washington,Spokane County,280,108,0,47.49,-121.8065,47.6207,-117.404,280,1635,5303353063,5306353033,633,353
53033,Washington,King County,53065,Washington,Stevens County,46,39,0,47.49,-121.8065,48.3989,-117.8551,46,1636,5303353065,5306553033,76,30
53033,Washington,King County,53067,Washington,Thurston County,2043,296,0,47.49,-121.8065,46.9268,-122.8328,2043,1637,5303353067,5306753033,4589,2546
53033,Washington,King County,53069,Washington,Wahkiakum County,10,16,0,47.49,-121.8065,46.2923,-123.4246,10,1638,5303353069,5306953033,0,-10
53033,Washington,King County,53071,Washington,Walla Walla County,27,34,0,47.49,-121.8065,46.2297,-118.4786,27,1639,5303353071,5307153033,27,0
53033,Washington,King County,53073,Washington,Whatcom County,450,166,0,47.49,-121.8065,48.8256,-121.7206,450,1640,5303353073,5307353033,858,408
53033,Washington,King County,53075,Washington,Whitman County,70,56,0,47.49,-121.8065,46.9013,-117.523,70,1641,5303353075,5307553033,112,42
53033,Washington,King County,53077,Washington,Yakima County,134,72,0,47.49,-121.8065,46.4568,-120.7387,134,1642,5303353077,5307753033,200,66
53035,Washington,Kitsap County,53007,Washington,Chelan County,58,65,0,47.6134,-122.6734,47.8692,-120.6189,58,1643,5303553007,5300753035,0,-58
53035,Washington,Kitsap County,53009,Washington,Clallam County,186,108,0,47.6134,-122.6734,48.0491,-123.9274,186,1644,5303553009,5300953035,215,29
53035,Washington,Kitsap County,53011,Washington,Clark County,8,14,0,47.6134,-122.6734,45.7793,-122.4826,8,1645,5303553011,5301153035,55,47
53035,Washington,Kitsap County,53015,Washington,Cowlitz County,13,20,0,47.6134,-122.6734,46.1935,-122.6809,13,1646,5303553015,5301553035,0,-13
53035,Washington,Kitsap County,53021,Washington,Franklin County,6,10,0,47.6134,-122.6734,46.535,-118.8986,6,1647,5303553021,5302153035,0,-6
53035,Washington,Kitsap County,53029,Washington,Island County,56,52,0,47.6134,-122.6734,48.1638,-122.5494,56,1648,5303553029,5302953035,73,17
53035,Washington,Kitsap County,53031,Washington,Jefferson County,404,119,0,47.6134,-122.6734,47.749,-123.5939,404,1649,5303553031,5303153035,648,244
53035,Washington,Kitsap County,53033,Washington,King County,12018,713,0,47.6134,-122.6734,47.49,-121.8065,12018,1650,5303553033,5303353035,1507,-10511
53035,Washington,Kitsap County,53045,Washington,Mason County,1031,269,0,47.6134,-122.6734,47.348,-123.1921,1031,1651,5303553045,5304553035,3036,2005
53035,Washington,Kitsap County,53047,Washington,Okanogan County,24,29,0,47.6134,-122.6734,48.5488,-119.7408,24,1652,5303553047,5304753035,0,-24
53035,Washington,Kitsap County,53053,Washington,Pierce County,6078,511,0,47.6134,-122.6734,47.0267,-122.1116,6078,1653,5303553053,5305353035,4620,-1458
53035,Washington,Kitsap County,53057,Washington,Skagit County,45,43,0,47.6134,-122.6734,48.4795,-121.7327,45,1654,5303553057,5305753035,23,-22
53035,Washington,Kitsap County,53061,Washington,Snohomish County,972,250,0,47.6134,-122.6734,48.0476,-121.6979,972,1655,5303553061,5306153035,622,-350
53035,Washington,Kitsap County,53067,Washington,Thurston County,196,101,0,47.6134,-122.6734,46.9268,-122.8328,196,1656,5303553067,5306753035,211,15
53035,Washington,Kitsap County,53073,Washington,Whatcom County,104,70,0,47.6134,-122.6734,48.8256,-121.7206,104,1657,5303553073,5307353035,89,-15
53035,Washington,Kitsap County,53077,Washington,Yakima County,9,14,0,47.6134,-122.6734,46.4568,-120.7387,9,1658,5303553077,5307753035,0,-9
53037,Washington,Kittitas County,53001,Washington,Adams County,48,63,0,47.1245,-120.6796,46.9837,-118.5604,48,1659,5303753001,5300153037,0,-48
53037,Washington,Kittitas County,53005,Washington,Benton County,8,12,0,47.1245,-120.6796,46.2396,-119.5112,8,1660,5303753005,5300553037,72,64
53037,Washington,Kittitas County,53007,Washington,Chelan County,21,32,0,47.1245,-120.6796,47.8692,-120.6189,21,1661,5303753007,5300753037,53,32
53037,Washington,Kittitas County,53011,Washington,Clark County,2,5,0,47.1245,-120.6796,45.7793,-122.4826,2,1662,5303753011,5301153037,19,17
53037,Washington,Kittitas County,53017,Washington,Douglas County,11,17,0,47.1245,-120.6796,47.7363,-119.6915,11,1663,5303753017,5301753037,72,61
53037,Washington,Kittitas County,53025,Washington,Grant County,298,116,0,47.1245,-120.6796,47.2056,-119.4516,298,1664,5303753025,5302553037,89,-209
53037,Washington,Kittitas County,53033,Washington,King County,898,213,0,47.1245,-120.6796,47.49,-121.8065,898,1665,5303753033,5303353037,387,-511
53037,Washington,Kittitas County,53035,Washington,Kitsap County,45,49,0,47.1245,-120.6796,47.6134,-122.6734,45,1666,5303753035,5303553037,0,-45
53037,Washington,Kittitas County,53053,Washington,Pierce County,107,63,0,47.1245,-120.6796,47.0267,-122.1116,107,1667,5303753053,5305353037,63,-44
53037,Washington,Kittitas County,53055,Washington,San Juan County,12,20,0,47.1245,-120.6796,48.5786,-122.9535,12,1668,5303753055,5305553037,2,-10
53037,Washington,Kittitas County,53061,Washington,Snohomish County,130,96,0,47.1245,-120.6796,48.0476,-121.6979,130,1669,5303753061,5306153037,38,-92
53037,Washington,Kittitas County,53063,Washington,Spokane County,37,36,0,47.1245,-120.6796,47.6207,-117.404,37,1670,5303753063,5306353037,23,-14
53037,Washington,Kittitas County,53075,Washington,Whitman County,3,6,0,47.1245,-120.6796,46.9013,-117.523,3,1671,5303753075,5307553037,3,0
53037,Washington,Kittitas County,53077,Washington,Yakima County,1040,251,0,47.1245,-120.6796,46.4568,-120.7387,1040,1672,5303753077,5307753037,382,-658
53039,Washington,Klickitat County,53005,Washington,Benton County,48,47,0,45.8735,-120.7888,46.2396,-119.5112,48,1673,5303953005,5300553039,91,43
53039,Washington,Klickitat County,53007,Washington,Chelan County,8,14,0,45.8735,-120.7888,47.8692,-120.6189,8,1674,5303953007,5300753039,0,-8
53039,Washington,Klickitat County,53011,Washington,Clark County,25,25,0,45.8735,-120.7888,45.7793,-122.4826,25,1675,5303953011,5301153039,168,143
53039,Washington,Klickitat County,53015,Washington,Cowlitz County,8,12,0,45.8735,-120.7888,46.1935,-122.6809,8,1676,5303953015,5301553039,0,-8
53039,Washington,Klickitat County,53021,Washington,Franklin County,11,14,0,45.8735,-120.7888,46.535,-118.8986,11,1677,5303953021,5302153039,28,17
53039,Washington,Klickitat County,53049,Washington,Pacific County,3,4,0,45.8735,-120.7888,46.5553,-123.7047,3,1678,5303953049,5304953039,0,-3
53039,Washington,Klickitat County,53053,Washington,Pierce County,17,18,0,45.8735,-120.7888,47.0267,-122.1116,17,1679,5303953053,5305353039,8,-9
53039,Washington,Klickitat County,53059,Washington,Skamania County,69,50,0,45.8735,-120.7888,46.0226,-121.9148,69,1680,5303953059,5305953039,309,240
53039,Washington,Klickitat County,53071,Washington,Walla Walla County,4,6,0,45.8735,-120.7888,46.2297,-118.4786,4,1681,5303953071,5307153039,0,-4
53039,Washington,Klickitat County,53077,Washington,Yakima County,127,69,0,45.8735,-120.7888,46.4568,-120.7387,127,1682,5303953077,5307753039,319,192
53041,Washington,Lewis County,53011,Washington,Clark County,120,81,0,46.5775,-122.3919,45.7793,-122.4826,120,1683,5304153011,5301153041,58,-62
53041,Washington,Lewis County,53015,Washington,Cowlitz County,942,224,0,46.5775,-122.3919,46.1935,-122.6809,942,1684,5304153015,5301553041,647,-295
53041,Washington,Lewis County,53027,Washington,Grays Harbor County,191,119,0,46.5775,-122.3919,47.1498,-123.7732,191,1685,5304153027,5302753041,390,199
53041,Washington,Lewis County,53033,Washington,King County,383,136,0,46.5775,-122.3919,47.49,-121.8065,383,1686,5304153033,5303353041,73,-310
53041,Washington,Lewis County,53035,Washington,Kitsap County,7,8,0,46.5775,-122.3919,47.6134,-122.6734,7,1687,5304153035,5303553041,0,-7
53041,Washington,Lewis County,53045,Washington,Mason County,83,70,0,46.5775,-122.3919,47.348,-123.1921,83,1688,5304153045,5304553041,72,-11
