target,source,flow,source_lat,source_lon,target_lat,target_lon
41067,6083,53,34.6714,-120.0151,45.5598,-123.0983
41071,6083,16,34.6714,-120.0151,45.2326,-123.3078
16001,6083,248,34.6714,-120.0151,43.4508,-116.2413
16027,6083,24,34.6714,-120.0151,43.6249,-116.7093
16065,6083,84,34.6714,-120.0151,43.7843,-111.6604
16083,6083,4,34.6714,-120.0151,42.3562,-114.6682
16085,6083,15,34.6714,-120.0151,44.7664,-115.5665
53005,6083,26,34.6714,-120.0151,46.2396,-119.5112
53007,6083,12,34.6714,-120.0151,47.8692,-120.6189
53033,6083,203,34.6714,-120.0151,47.49,-121.8065
53061,6083,91,34.6714,-120.0151,48.0476,-121.6979
53063,6083,13,34.6714,-120.0151,47.6207,-117.404
53065,6083,2,34.6714,-120.0151,48.3989,-117.8551
53067,6083,48,34.6714,-120.0151,46.9268,-122.8328
41003,6085,92,37.2318,-121.6952,44.4917,-123.4285
41005,6085,113,37.2318,-121.6952,45.1879,-122.2203
41017,6085,88,37.2318,-121.6952,43.9146,-121.2269
41019,6085,72,37.2318,-121.6952,43.2795,-123.1666
41029,6085,85,37.2318,-121.6952,42.4321,-122.7283
41033,6085,34,37.2318,-121.6952,42.3652,-123.5556
41035,6085,66,37.2318,-121.6952,42.6863,-121.65
41039,6085,145,37.2318,-121.6952,43.9386,-122.8473
41045,6085,64,37.2318,-121.6952,43.1935,-117.6231
41047,6085,34,37.2318,-121.6952,44.9032,-122.5846
41051,6085,442,37.2318,-121.6952,45.5465,-122.4147
41067,6085,531,37.2318,-121.6952,45.5598,-123.0983
41071,6085,72,37.2318,-121.6952,45.2326,-123.3078
16001,6085,189,37.2318,-121.6952,43.4508,-116.2413
16005,6085,7,37.2318,-121.6952,42.6683,-112.2244
16027,6085,28,37.2318,-121.6952,43.6249,-116.7093
16055,6085,14,37.2318,-121.6952,47.6743,-116.7018
16069,6085,7,37.2318,-121.6952,46.327,-116.7499
16075,6085,35,37.2318,-121.6952,44.0068,-116.7605
53009,6085,60,37.2318,-121.6952,48.0491,-123.9274
53011,6085,51,37.2318,-121.6952,45.7793,-122.4826
53021,6085,15,37.2318,-121.6952,46.535,-118.8986
53029,6085,21,37.2318,-121.6952,48.1638,-122.5494
53033,6085,"1,361",37.2318,-121.6952,47.49,-121.8065
53035,6085,340,37.2318,-121.6952,47.6134,-122.6734
53037,6085,28,37.2318,-121.6952,47.1245,-120.6796
53053,6085,200,37.2318,-121.6952,47.0267,-122.1116
53057,6085,7,37.2318,-121.6952,48.4795,-121.7327
53061,6085,98,37.2318,-121.6952,48.0476,-121.6979
53063,6085,186,37.2318,-121.6952,47.6207,-117.404
53067,6085,18,37.2318,-121.6952,46.9268,-122.8328
53071,6085,40,37.2318,-121.6952,46.2297,-118.4786
53075,6085,5,37.2318,-121.6952,46.9013,-117.523
53077,6085,22,37.2318,-121.6952,46.4568,-120.7387
41003,6087,23,37.0562,-122.0018,44.4917,-123.4285
41005,6087,20,37.0562,-122.0018,45.1879,-122.2203
41009,6087,18,37.0562,-122.0018,45.9437,-123.0891
41017,6087,58,37.0562,-122.0018,43.9146,-121.2269
41029,6087,40,37.0562,-122.0018,42.4321,-122.7283
41033,6087,88,37.0562,-122.0018,42.3652,-123.5556
41035,6087,1,37.0562,-122.0018,42.6863,-121.65
41039,6087,19,37.0562,-122.0018,43.9386,-122.8473
41047,6087,6,37.0562,-122.0018,44.9032,-122.5846
41051,6087,196,37.0562,-122.0018,45.5465,-122.4147
41067,6087,22,37.0562,-122.0018,45.5598,-123.0983
41071,6087,8,37.0562,-122.0018,45.2326,-123.3078
53009,6087,6,37.0562,-122.0018,48.0491,-123.9274
53033,6087,174,37.0562,-122.0018,47.49,-121.8065
53035,6087,17,37.0562,-122.0018,47.6134,-122.6734
53037,6087,17,37.0562,-122.0018,47.1245,-120.6796
53053,6087,23,37.0562,-122.0018,47.0267,-122.1116
53055,6087,6,37.0562,-122.0018,48.5786,-122.9535
53057,6087,15,37.0562,-122.0018,48.4795,-121.7327
53061,6087,9,37.0562,-122.0018,48.0476,-121.6979
53063,6087,7,37.0562,-122.0018,47.6207,-117.404
53067,6087,8,37.0562,-122.0018,46.9268,-122.8328
53073,6087,29,37.0562,-122.0018,48.8256,-121.7206
53075,6087,4,37.0562,-122.0018,46.9013,-117.523
41003,6089,21,40.7639,-122.041,44.4917,-123.4285
41005,6089,47,40.7639,-122.041,45.1879,-122.2203
41011,6089,48,40.7639,-122.041,43.1742,-124.0597
41019,6089,59,40.7639,-122.041,43.2795,-123.1666
41029,6089,217,40.7639,-122.041,42.4321,-122.7283
41033,6089,60,40.7639,-122.041,42.3652,-123.5556
41035,6089,25,40.7639,-122.041,42.6863,-121.65
41039,6089,56,40.7639,-122.041,43.9386,-122.8473
41043,6089,49,40.7639,-122.041,44.4887,-122.5341
41051,6089,84,40.7639,-122.041,45.5465,-122.4147
41067,6089,81,40.7639,-122.041,45.5598,-123.0983
16001,6089,25,40.7639,-122.041,43.4508,-116.2413
16005,6089,46,40.7639,-122.041,42.6683,-112.2244
16011,6089,13,40.7639,-122.041,43.2165,-112.3979
16027,6089,27,40.7639,-122.041,43.6249,-116.7093
16055,6089,136,40.7639,-122.041,47.6743,-116.7018
53033,6089,152,40.7639,-122.041,47.49,-121.8065
53035,6089,22,40.7639,-122.041,47.6134,-122.6734
53041,6089,17,40.7639,-122.041,46.5775,-122.3919
53053,6089,140,40.7639,-122.041,47.0267,-122.1116
53061,6089,120,40.7639,-122.041,48.0476,-121.6979
53073,6089,11,40.7639,-122.041,48.8256,-121.7206
53063,6091,44,39.5802,-120.5162,47.6207,-117.404
41005,6093,11,41.5927,-122.5405,45.1879,-122.2203
41011,6093,13,41.5927,-122.5405,43.1742,-124.0597
41017,6093,75,41.5927,-122.5405,43.9146,-121.2269
41029,6093,149,41.5927,-122.5405,42.4321,-122.7283
41035,6093,94,41.5927,-122.5405,42.6863,-121.65
41037,6093,3,41.5927,-122.5405,42.793,-120.3872
41039,6093,17,41.5927,-122.5405,43.9386,-122.8473
41065,6093,3,41.5927,-122.5405,45.1602,-121.1676
16027,6093,20,41.5927,-122.5405,43.6249,-116.7093
16063,6093,4,41.5927,-122.5405,43.0023,-114.1384
16087,6093,35,41.5927,-122.5405,44.4527,-116.7851
53011,6093,13,41.5927,-122.5405,45.7793,-122.4826
53027,6093,17,41.5927,-122.5405,47.1498,-123.7732
53029,6093,7,41.5927,-122.5405,48.1638,-122.5494
53041,6093,47,41.5927,-122.5405,46.5775,-122.3919
53053,6093,9,41.5927,-122.5405,47.0267,-122.1116
53061,6093,14,41.5927,-122.5405,48.0476,-121.6979
53077,6093,35,41.5927,-122.5405,46.4568,-120.7387
41005,6095,6,38.2703,-121.9331,45.1879,-122.2203
41017,6095,42,38.2703,-121.9331,43.9146,-121.2269
41029,6095,54,38.2703,-121.9331,42.4321,-122.7283
41037,6095,8,38.2703,-121.9331,42.793,-120.3872
41039,6095,61,38.2703,-121.9331,43.9386,-122.8473
41051,6095,139,38.2703,-121.9331,45.5465,-122.4147
41053,6095,45,38.2703,-121.9331,44.9035,-123.4131
41067,6095,31,38.2703,-121.9331,45.5598,-123.0983
41071,6095,8,38.2703,-121.9331,45.2326,-123.3078
16027,6095,168,38.2703,-121.9331,43.6249,-116.7093
16043,6095,4,38.2703,-121.9331,44.229,-111.4821
16055,6095,30,38.2703,-121.9331,47.6743,-116.7018
16065,6095,62,38.2703,-121.9331,43.7843,-111.6604
53007,6095,7,38.2703,-121.9331,47.8692,-120.6189
53031,6095,17,38.2703,-121.9331,47.749,-123.5939
53033,6095,38,38.2703,-121.9331,47.49,-121.8065
53035,6095,9,38.2703,-121.9331,47.6134,-122.6734
53053,6095,85,38.2703,-121.9331,47.0267,-122.1116
53055,6095,7,38.2703,-121.9331,48.5786,-122.9535
53057,6095,20,38.2703,-121.9331,48.4795,-121.7327
53061,6095,112,38.2703,-121.9331,48.0476,-121.6979
53077,6095,8,38.2703,-121.9331,46.4568,-120.7387
41005,6097,60,38.5285,-122.8874,45.1879,-122.2203
41007,6097,30,38.5285,-122.8874,45.9948,-123.6562
41015,6097,50,38.5285,-122.8874,42.4576,-124.1563
41029,6097,57,38.5285,-122.8874,42.4321,-122.7283
41033,6097,31,38.5285,-122.8874,42.3652,-123.5556
41035,6097,31,38.5285,-122.8874,42.6863,-121.65
41039,6097,63,38.5285,-122.8874,43.9386,-122.8473
41041,6097,4,38.5285,-122.8874,44.6418,-123.8681
41051,6097,170,38.5285,-122.8874,45.5465,-122.4147
41067,6097,69,38.5285,-122.8874,45.5598,-123.0983
16001,6097,59,38.5285,-122.8874,43.4508,-116.2413
16005,6097,2,38.5285,-122.8874,42.6683,-112.2244
16027,6097,14,38.5285,-122.8874,43.6249,-116.7093
16055,6097,7,38.5285,-122.8874,47.6743,-116.7018
16057,6097,11,38.5285,-122.8874,46.8156,-116.7116
16073,6097,49,38.5285,-122.8874,42.5814,-116.1699
16083,6097,84,38.5285,-122.8874,42.3562,-114.6682
53011,6097,61,38.5285,-122.8874,45.7793,-122.4826
53021,6097,9,38.5285,-122.8874,46.535,-118.8986
53025,6097,12,38.5285,-122.8874,47.2056,-119.4516
53027,6097,53,38.5285,-122.8874,47.1498,-123.7732
53033,6097,190,38.5285,-122.8874,47.49,-121.8065
53035,6097,24,38.5285,-122.8874,47.6134,-122.6734
53053,6097,97,38.5285,-122.8874,47.0267,-122.1116
53063,6097,5,38.5285,-122.8874,47.6207,-117.404
53071,6097,10,38.5285,-122.8874,46.2297,-118.4786
41003,6099,139,37.5586,-120.9979,44.4917,-123.4285
41005,6099,30,37.5586,-120.9979,45.1879,-122.2203
41015,6099,90,37.5586,-120.9979,42.4576,-124.1563
41019,6099,8,37.5586,-120.9979,43.2795,-123.1666
41025,6099,9,37.5586,-120.9979,43.0641,-118.9678
41029,6099,21,37.5586,-120.9979,42.4321,-122.7283
41039,6099,101,37.5586,-120.9979,43.9386,-122.8473
41041,6099,15,37.5586,-120.9979,44.6418,-123.8681
41045,6099,2,37.5586,-120.9979,43.1935,-117.6231
41047,6099,19,37.5586,-120.9979,44.9032,-122.5846
41051,6099,106,37.5586,-120.9979,45.5465,-122.4147
41053,6099,13,37.5586,-120.9979,44.9035,-123.4131
41067,6099,83,37.5586,-120.9979,45.5598,-123.0983
41071,6099,11,37.5586,-120.9979,45.2326,-123.3078
16001,6099,24,37.5586,-120.9979,43.4508,-116.2413
16029,6099,22,37.5586,-120.9979,42.7706,-111.5624
16057,6099,5,37.5586,-120.9979,46.8156,-116.7116
16059,6099,1,37.5586,-120.9979,44.9436,-113.9336
16065,6099,58,37.5586,-120.9979,43.7843,-111.6604
53017,6099,22,37.5586,-120.9979,47.7363,-119.6915
53021,6099,13,37.5586,-120.9979,46.535,-118.8986
53025,6099,82,37.5586,-120.9979,47.2056,-119.4516
53029,6099,15,37.5586,-120.9979,48.1638,-122.5494
53033,6099,81,37.5586,-120.9979,47.49,-121.8065
53035,6099,37,37.5586,-120.9979,47.6134,-122.6734
53057,6099,2,37.5586,-120.9979,48.4795,-121.7327
53061,6099,114,37.5586,-120.9979,48.0476,-121.6979
53063,6099,180,37.5586,-120.9979,47.6207,-117.404
53067,6099,5,37.5586,-120.9979,46.9268,-122.8328
53077,6099,10,37.5586,-120.9979,46.4568,-120.7387
41003,6101,6,39.0346,-121.6947,44.4917,-123.4285
41011,6101,25,39.0346,-121.6947,43.1742,-124.0597
41031,6101,77,39.0346,-121.6947,44.6294,-121.1764
41033,6101,64,39.0346,-121.6947,42.3652,-123.5556
41035,6101,8,39.0346,-121.6947,42.6863,-121.65
41037,6101,2,39.0346,-121.6947,42.793,-120.3872
41039,6101,106,39.0346,-121.6947,43.9386,-122.8473
41047,6101,41,39.0346,-121.6947,44.9032,-122.5846
41051,6101,54,39.0346,-121.6947,45.5465,-122.4147
41067,6101,11,39.0346,-121.6947,45.5598,-123.0983
16005,6101,8,39.0346,-121.6947,42.6683,-112.2244
16065,6101,33,39.0346,-121.6947,43.7843,-111.6604
53025,6101,31,39.0346,-121.6947,47.2056,-119.4516
53027,6101,8,39.0346,-121.6947,47.1498,-123.7732
53063,6101,5,39.0346,-121.6947,47.6207,-117.404
41017,6103,64,40.1256,-122.2339,43.9146,-121.2269
41019,6103,20,40.1256,-122.2339,43.2795,-123.1666
41029,6103,12,40.1256,-122.2339,42.4321,-122.7283
41035,6103,34,40.1256,-122.2339,42.6863,-121.65
41043,6103,6,40.1256,-122.2339,44.4887,-122.5341
41051,6103,9,40.1256,-122.2339,45.5465,-122.4147
41067,6103,9,40.1256,-122.2339,45.5598,-123.0983
16001,6103,49,40.1256,-122.2339,43.4508,-116.2413
53033,6103,11,40.1256,-122.2339,47.49,-121.8065
53047,6103,1,40.1256,-122.2339,48.5488,-119.7408
53053,6103,1,40.1256,-122.2339,47.0267,-122.1116
53061,6103,12,40.1256,-122.2339,48.0476,-121.6979
53063,6103,92,40.1256,-122.2339,47.6207,-117.404
41015,6105,39,40.6506,-123.1129,42.4576,-124.1563
41019,6105,35,40.6506,-123.1129,43.2795,-123.1666
41035,6105,23,40.6506,-123.1129,42.6863,-121.65
41039,6105,11,40.6506,-123.1129,43.9386,-122.8473
41051,6105,65,40.6506,-123.1129,45.5465,-122.4147
41063,6105,16,40.6506,-123.1129,45.5798,-117.1809
16055,6105,7,40.6506,-123.1129,47.6743,-116.7018
41005,6107,16,36.2201,-118.8007,45.1879,-122.2203
41015,6107,95,36.2201,-118.8007,42.4576,-124.1563
41017,6107,17,36.2201,-118.8007,43.9146,-121.2269
41029,6107,6,36.2201,-118.8007,42.4321,-122.7283
41035,6107,6,36.2201,-118.8007,42.6863,-121.65
41037,6107,1,36.2201,-118.8007,42.793,-120.3872
41039,6107,29,36.2201,-118.8007,43.9386,-122.8473
41051,6107,40,36.2201,-118.8007,45.5465,-122.4147
41067,6107,9,36.2201,-118.8007,45.5598,-123.0983
16027,6107,117,36.2201,-118.8007,43.6249,-116.7093
16051,6107,24,36.2201,-118.8007,43.8203,-112.312
16061,6107,1,36.2201,-118.8007,46.237,-116.4262
53011,6107,15,36.2201,-118.8007,45.7793,-122.4826
53017,6107,221,36.2201,-118.8007,47.7363,-119.6915
53025,6107,299,36.2201,-118.8007,47.2056,-119.4516
53029,6107,9,36.2201,-118.8007,48.1638,-122.5494
53033,6107,29,36.2201,-118.8007,47.49,-121.8065
53035,6107,9,36.2201,-118.8007,47.6134,-122.6734
53053,6107,15,36.2201,-118.8007,47.0267,-122.1116
53057,6107,12,36.2201,-118.8007,48.4795,-121.7327
53065,6107,6,36.2201,-118.8007,48.3989,-117.8551
53077,6107,18,36.2201,-118.8007,46.4568,-120.7387
41029,6109,21,38.0275,-119.9549,42.4321,-122.7283
41041,6109,6,38.0275,-119.9549,44.6418,-123.8681
41049,6109,40,38.0275,-119.9549,45.4193,-119.5848
41067,6109,7,38.0275,-119.9549,45.5598,-123.0983
16005,6109,3,38.0275,-119.9549,42.6683,-112.2244
16021,6109,2,38.0275,-119.9549,48.7669,-116.4628
16087,6109,58,38.0275,-119.9549,44.4527,-116.7851
53053,6109,40,38.0275,-119.9549,47.0267,-122.1116
53061,6109,11,38.0275,-119.9549,48.0476,-121.6979
41003,6111,6,34.4547,-119.0848,44.4917,-123.4285
41005,6111,8,34.4547,-119.0848,45.1879,-122.2203
41009,6111,11,34.4547,-119.0848,45.9437,-123.0891
41017,6111,28,34.4547,-119.0848,43.9146,-121.2269
41019,6111,31,34.4547,-119.0848,43.2795,-123.1666
41029,6111,35,34.4547,-119.0848,42.4321,-122.7283
41033,6111,26,34.4547,-119.0848,42.3652,-123.5556
41037,6111,4,34.4547,-119.0848,42.793,-120.3872
41039,6111,80,34.4547,-119.0848,43.9386,-122.8473
41041,6111,14,34.4547,-119.0848,44.6418,-123.8681
41043,6111,9,34.4547,-119.0848,44.4887,-122.5341
41045,6111,8,34.4547,-119.0848,43.1935,-117.6231
41047,6111,105,34.4547,-119.0848,44.9032,-122.5846
41051,6111,111,34.4547,-119.0848,45.5465,-122.4147
41059,6111,1,34.4547,-119.0848,45.5916,-118.7366
41065,6111,20,34.4547,-119.0848,45.1602,-121.1676
41067,6111,281,34.4547,-119.0848,45.5598,-123.0983
16001,6111,14,34.4547,-119.0848,43.4508,-116.2413
16013,6111,20,34.4547,-119.0848,43.4115,-113.9797
16015,6111,15,34.4547,-119.0848,43.9891,-115.7302
16017,6111,31,34.4547,-119.0848,48.3001,-116.6014
16019,6111,2,34.4547,-119.0848,43.388,-111.6148
16027,6111,2,34.4547,-119.0848,43.6249,-116.7093
16031,6111,4,34.4547,-119.0848,42.2838,-113.6012
16037,6111,3,34.4547,-119.0848,44.2414,-114.2816
16039,6111,13,34.4547,-119.0848,43.3538,-115.4695
16055,6111,130,34.4547,-119.0848,47.6743,-116.7018
16065,6111,1,34.4547,-119.0848,43.7843,-111.6604
16081,6111,3,34.4547,-119.0848,43.7599,-111.2078
53011,6111,151,34.4547,-119.0848,45.7793,-122.4826
53015,6111,68,34.4547,-119.0848,46.1935,-122.6809
53033,6111,169,34.4547,-119.0848,47.49,-121.8065
53035,6111,44,34.4547,-119.0848,47.6134,-122.6734
53053,6111,27,34.4547,-119.0848,47.0267,-122.1116
53055,6111,20,34.4547,-119.0848,48.5786,-122.9535
53057,6111,79,34.4547,-119.0848,48.4795,-121.7327
53061,6111,15,34.4547,-119.0848,48.0476,-121.6979
53063,6111,133,34.4547,-119.0848,47.6207,-117.404
53067,6111,108,34.4547,-119.0848,46.9268,-122.8328
41003,6113,9,38.6865,-121.9015,44.4917,-123.4285
41017,6113,12,38.6865,-121.9015,43.9146,-121.2269
41029,6113,108,38.6865,-121.9015,42.4321,-122.7283
41039,6113,48,38.6865,-121.9015,43.9386,-122.8473
41043,6113,83,38.6865,-121.9015,44.4887,-122.5341
41051,6113,84,38.6865,-121.9015,45.5465,-122.4147
41059,6113,11,38.6865,-121.9015,45.5916,-118.7366
41063,6113,5,38.6865,-121.9015,45.5798,-117.1809
41067,6113,39,38.6865,-121.9015,45.5598,-123.0983
16001,6113,22,38.6865,-121.9015,43.4508,-116.2413
16065,6113,30,38.6865,-121.9015,43.7843,-111.6604
53011,6113,12,38.6865,-121.9015,45.7793,-122.4826
53029,6113,12,38.6865,-121.9015,48.1638,-122.5494
53033,6113,106,38.6865,-121.9015,47.49,-121.8065
53035,6113,2,38.6865,-121.9015,47.6134,-122.6734
53061,6113,12,38.6865,-121.9015,48.0476,-121.6979
53063,6113,11,38.6865,-121.9015,47.6207,-117.404
53075,6113,40,38.6865,-121.9015,46.9013,-117.523
41003,6115,10,39.2692,-121.351,44.4917,-123.4285
41019,6115,108,39.2692,-121.351,43.2795,-123.1666
41029,6115,21,39.2692,-121.351,42.4321,-122.7283
41039,6115,24,39.2692,-121.351,43.9386,-122.8473
16001,6115,11,39.2692,-121.351,43.4508,-116.2413
16067,6115,73,39.2692,-121.351,42.8542,-113.6376
16079,6115,8,39.2692,-121.351,47.3532,-115.8925
16087,6115,23,39.2692,-121.351,44.4527,-116.7851
53033,6115,70,39.2692,-121.351,47.49,-121.8065
53071,6115,16,39.2692,-121.351,46.2297,-118.4786
41007,8001,17,39.8736,-104.3376,45.9948,-123.6562
41009,8001,12,39.8736,-104.3376,45.9437,-123.0891
41029,8001,21,39.8736,-104.3376,42.4321,-122.7283
41043,8001,12,39.8736,-104.3376,44.4887,-122.5341
41047,8001,23,39.8736,-104.3376,44.9032,-122.5846
41051,8001,33,39.8736,-104.3376,45.5465,-122.4147
41063,8001,10,39.8736,-104.3376,45.5798,-117.1809
41067,8001,44,39.8736,-104.3376,45.5598,-123.0983
41071,8001,36,39.8736,-104.3376,45.2326,-123.3078
16013,8001,27,39.8736,-104.3376,43.4115,-113.9797
16019,8001,73,39.8736,-104.3376,43.388,-111.6148
16055,8001,20,39.8736,-104.3376,47.6743,-116.7018
53011,8001,5,39.8736,-104.3376,45.7793,-122.4826
53015,8001,1,39.8736,-104.3376,46.1935,-122.6809
53029,8001,52,39.8736,-104.3376,48.1638,-122.5494
53033,8001,117,39.8736,-104.3376,47.49,-121.8065
53047,8001,2,39.8736,-104.3376,48.5488,-119.7408
53053,8001,87,39.8736,-104.3376,47.0267,-122.1116
53061,8001,142,39.8736,-104.3376,48.0476,-121.6979
53063,8001,60,39.8736,-104.3376,47.6207,-117.404
53073,8001,17,39.8736,-104.3376,48.8256,-121.7206
41039,8003,9,37.5726,-105.7884,43.9386,-122.8473
41051,8003,5,37.5726,-105.7884,45.5465,-122.4147
41019,8005,21,39.6499,-104.3386,43.2795,-123.1666
41029,8005,108,39.6499,-104.3386,42.4321,-122.7283
41035,8005,4,39.6499,-104.3386,42.6863,-121.65
41045,8005,4,39.6499,-104.3386,43.1935,-117.6231
41047,8005,80,39.6499,-104.3386,44.9032,-122.5846
41051,8005,49,39.6499,-104.3386,45.5465,-122.4147
41067,8005,9,39.6499,-104.3386,45.5598,-123.0983
16001,8005,361,39.6499,-104.3386,43.4508,-116.2413
16007,8005,7,39.6499,-104.3386,42.2847,-111.3295
16017,8005,33,39.6499,-104.3386,48.3001,-116.6014
16027,8005,34,39.6499,-104.3386,43.6249,-116.7093
16055,8005,18,39.6499,-104.3386,47.6743,-116.7018
16065,8005,38,39.6499,-104.3386,43.7843,-111.6604
16083,8005,5,39.6499,-104.3386,42.3562,-114.6682
53011,8005,23,39.6499,-104.3386,45.7793,-122.4826
53033,8005,271,39.6499,-104.3386,47.49,-121.8065
53035,8005,2,39.6499,-104.3386,47.6134,-122.6734
53053,8005,54,39.6499,-104.3386,47.0267,-122.1116
53061,8005,37,39.6499,-104.3386,48.0476,-121.6979
53063,8005,115,39.6499,-104.3386,47.6207,-117.404
53067,8005,7,39.6499,-104.3386,46.9268,-122.8328
53073,8005,9,39.6499,-104.3386,48.8256,-121.7206
16059,8007,36,37.1937,-107.0482,44.9436,-113.9336
16067,8007,10,37.1937,-107.0482,42.8542,-113.6376
41003,8013,34,40.0924,-105.3575,44.4917,-123.4285
41005,8013,23,40.0924,-105.3575,45.1879,-122.2203
41017,8013,44,40.0924,-105.3575,43.9146,-121.2269
41029,8013,68,40.0924,-105.3575,42.4321,-122.7283
41039,8013,44,40.0924,-105.3575,43.9386,-122.8473
41047,8013,8,40.0924,-105.3575,44.9032,-122.5846
41051,8013,291,40.0924,-105.3575,45.5465,-122.4147
41067,8013,58,40.0924,-105.3575,45.5598,-123.0983
16001,8013,51,40.0924,-105.3575,43.4508,-116.2413
16003,8013,14,40.0924,-105.3575,44.8894,-116.4539
16005,8013,33,40.0924,-105.3575,42.6683,-112.2244
16037,8013,9,40.0924,-105.3575,44.2414,-114.2816
16043,8013,7,40.0924,-105.3575,44.229,-111.4821
16073,8013,10,40.0924,-105.3575,42.5814,-116.1699
53011,8013,67,40.0924,-105.3575,45.7793,-122.4826
53019,8013,20,40.0924,-105.3575,48.4704,-118.5165
53033,8013,185,40.0924,-105.3575,47.49,-121.8065
53053,8013,54,40.0924,-105.3575,47.0267,-122.1116
53055,8013,6,40.0924,-105.3575,48.5786,-122.9535
53057,8013,1,40.0924,-105.3575,48.4795,-121.7327
53061,8013,58,40.0924,-105.3575,48.0476,-121.6979
53063,8013,30,40.0924,-105.3575,47.6207,-117.404
53067,8013,13,40.0924,-105.3575,46.9268,-122.8328
53073,8013,1,40.0924,-105.3575,48.8256,-121.7206
41051,8014,14,39.9541,-105.0531,45.5465,-122.4147
16001,8014,17,39.9541,-105.0531,43.4508,-116.2413
16083,8014,5,39.9541,-105.0531,42.3562,-114.6682
53005,8014,12,39.9541,-105.0531,46.2396,-119.5112
53055,8014,1,39.9541,-105.0531,48.5786,-122.9535
16019,8021,28,37.2006,-106.1911,43.388,-111.6148
16063,8029,5,38.8614,-107.8629,43.0023,-114.1384
53003,8029,10,38.8614,-107.8629,46.1918,-117.2027
53029,8029,39,38.8614,-107.8629,48.1638,-122.5494
53033,8029,8,38.8614,-107.8629,47.49,-121.8065
41003,8031,17,39.7611,-104.8763,44.4917,-123.4285
41005,8031,11,39.7611,-104.8763,45.1879,-122.2203
41017,8031,71,39.7611,-104.8763,43.9146,-121.2269
41023,8031,1,39.7611,-104.8763,44.4913,-119.0073
41029,8031,197,39.7611,-104.8763,42.4321,-122.7283
41039,8031,36,39.7611,-104.8763,43.9386,-122.8473
41041,8031,22,39.7611,-104.8763,44.6418,-123.8681
41043,8031,18,39.7611,-104.8763,44.4887,-122.5341
41051,8031,240,39.7611,-104.8763,45.5465,-122.4147
41053,8031,15,39.7611,-104.8763,44.9035,-123.4131
41057,8031,10,39.7611,-104.8763,45.4634,-123.7128
41061,8031,4,39.7611,-104.8763,45.3105,-118.009
41067,8031,10,39.7611,-104.8763,45.5598,-123.0983
16001,8031,11,39.7611,-104.8763,43.4508,-116.2413
16015,8031,1,39.7611,-104.8763,43.9891,-115.7302
16027,8031,14,39.7611,-104.8763,43.6249,-116.7093
16055,8031,7,39.7611,-104.8763,47.6743,-116.7018
16057,8031,1,39.7611,-104.8763,46.8156,-116.7116
16059,8031,10,39.7611,-104.8763,44.9436,-113.9336
16081,8031,47,39.7611,-104.8763,43.7599,-111.2078
53011,8031,6,39.7611,-104.8763,45.7793,-122.4826
53033,8031,655,39.7611,-104.8763,47.49,-121.8065
53035,8031,35,39.7611,-104.8763,47.6134,-122.6734
53041,8031,56,39.7611,-104.8763,46.5775,-122.3919
53053,8031,43,39.7611,-104.8763,47.0267,-122.1116
53057,8031,2,39.7611,-104.8763,48.4795,-121.7327
53061,8031,138,39.7611,-104.8763,48.0476,-121.6979
53063,8031,66,39.7611,-104.8763,47.6207,-117.404
53067,8031,51,39.7611,-104.8763,46.9268,-122.8328
41007,8035,22,39.3297,-104.9292,45.9948,-123.6562
41017,8035,8,39.3297,-104.9292,43.9146,-121.2269
41023,8035,7,39.3297,-104.9292,44.4913,-119.0073
